index,Case,Test,QL_bpd,TargetRPM,TargetP_psi,RPM,TargetVISL_cp,DP_psi,Ns,D_in,DENL_kgm3,WR_%,WC,Head_ft,exp_Ns,BHP_hp,VISL_cP_real,QL_round,eff_%,R2_m,Ptank_psi,Tin_F,QG_bpd,Pump,Comments
170781,P100,Viscosity,2558.773,2400,100,2400,199.6,8.8180467,3448,5,900,0,0,22.62778214,-1,1.490664846,-1,-1,-1,0.05097,100,60,0,P100,none
170782,P100,Viscosity,2865.864,2400,100,2400,199.6,8.632106812,3448,5,900,0,0,22.15064617,-1,1.501001721,-1,-1,-1,0.05097,100,60,0,P100,none
170783,P100,Viscosity,3175.837,2400,100,2400,199.6,8.439269964,3448,5,900,0,0,21.65581207,-1,1.511841323,-1,-1,-1,0.05097,100,60,0,P100,none
170784,P100,Viscosity,3175.837,2400,100,2400,199.6,8.439269964,3448,5,900,0,0,21.65581207,-1,1.511841323,-1,-1,-1,0.05097,100,60,0,P100,none
170785,P100,Viscosity,3488.02,2400,100,2400,199.6,8.222215711,3448,5,900,0,0,21.09883426,-1,1.523168689,-1,-1,-1,0.05097,100,60,0,P100,none
170786,P100,Viscosity,3805.86,2400,100,2400,199.6,7.972694351,3448,5,900,0,0,20.45854337,-1,1.535289613,-1,-1,-1,0.05097,100,60,0,P100,none
170787,P100,Viscosity,4122.6725,2400,100,2400,199.6,7.666397548,3448,5,900,0,0,19.67256235,-1,1.546675968,-1,-1,-1,0.05097,100,60,0,P100,none
170788,P100,Viscosity,4439.8275,2400,100,2400,199.6,7.239835985,3448,5,900,0,0,18.57797276,-1,1.556375641,-1,-1,-1,0.05097,100,60,0,P100,none
170789,P100,Viscosity,5425.231,2400,100,2400,199.6,4.556644913,3448,5,900,0,0,11.69269929,-1,1.614028134,-1,-1,-1,0.05097,100,60,0,P100,none
170790,P100,Viscosity,369.69765,2400,100,2400,249.4,10.08025312,3448,5,900,0,0,25.86670034,-1,1.487764314,-1,-1,-1,0.05097,100,60,0,P100,none
170791,P100,Viscosity,672.3556,2400,100,2400,249.4,9.931752365,3448,5,900,0,0,25.48563604,-1,1.529860183,-1,-1,-1,0.05097,100,60,0,P100,none
170792,P100,Viscosity,955.567,2400,100,2400,249.4,9.740534462,3448,5,900,0,0,24.99495628,-1,1.526209416,-1,-1,-1,0.05097,100,60,0,P100,none
170793,P100,Viscosity,1233.366,2400,100,2400,249.4,9.53033939,3448,5,900,0,0,24.45557965,-1,1.511775293,-1,-1,-1,0.05097,100,60,0,P100,none
170794,P100,Viscosity,1509.0885,2400,100,2400,249.4,9.328587148,3448,5,900,0,0,23.93786797,-1,1.502522348,-1,-1,-1,0.05097,100,60,0,P100,none
170795,P100,Viscosity,1785.8055,2400,100,2400,249.4,9.129555008,3448,5,900,0,0,23.42713628,-1,1.495540661,-1,-1,-1,0.05097,100,60,0,P100,none
170796,P100,Viscosity,2061.603,2400,100,2400,249.4,8.947318841,3448,5,900,0,0,22.95950434,-1,1.495467588,-1,-1,-1,0.05097,100,60,0,P100,none
170797,P100,Viscosity,2339.6095,2400,100,2400,249.4,8.763825448,3448,5,900,0,0,22.48864626,-1,1.498338006,-1,-1,-1,0.05097,100,60,0,P100,none
170798,P100,Viscosity,2619.827,2400,100,2400,249.4,8.581425096,3448,5,900,0,0,22.02059301,-1,1.505287039,-1,-1,-1,0.05097,100,60,0,P100,none
170799,P100,Viscosity,2902.8,2400,100,2400,249.4,8.391944648,3448,5,900,0,0,21.53437169,-1,1.515622141,-1,-1,-1,0.05097,100,60,0,P100,none
170800,P100,Viscosity,2902.8,2400,100,2400,249.4,8.391944648,3448,5,900,0,0,21.53437169,-1,1.515622141,-1,-1,-1,0.05097,100,60,0,P100,none
170801,P100,Viscosity,3183.345,2400,100,2400,249.4,8.198682928,3448,5,900,0,0,21.03844734,-1,1.525177194,-1,-1,-1,0.05097,100,60,0,P100,none
170802,P100,Viscosity,3467.7565,2400,100,2400,249.4,7.97217054,3448,5,900,0,0,20.45719923,-1,1.536457736,-1,-1,-1,0.05097,100,60,0,P100,none
170803,P100,Viscosity,3756.709,2400,100,2400,249.4,7.694965555,3448,5,900,0,0,19.74587004,-1,1.547571153,-1,-1,-1,0.05097,100,60,0,P100,none
170804,P100,Viscosity,4051.857,2400,100,2400,249.4,7.330825623,3448,5,900,0,0,18.81145913,-1,1.55862152,-1,-1,-1,0.05097,100,60,0,P100,none
170805,P100,Viscosity,4857.074,2400,100,2400,249.4,4.963922141,3448,5,900,0,0,12.7378038,-1,1.615329873,-1,-1,-1,0.05097,100,60,0,P100,none
170806,P100,Viscosity,353.192,2400,100,2400,299.2,10.07427074,3448,5,900,0,0,25.8513491,-1,1.500064048,-1,-1,-1,0.05097,100,60,0,P100,none
170807,P100,Viscosity,635.7252,2400,100,2400,299.2,9.913310903,3448,5,900,0,0,25.43831384,-1,1.545415659,-1,-1,-1,0.05097,100,60,0,P100,none
170808,P100,Viscosity,898.0825,2400,100,2400,299.2,9.713297632,3448,5,900,0,0,24.92506449,-1,1.543569192,-1,-1,-1,0.05097,100,60,0,P100,none
170809,P100,Viscosity,1154.6235,2400,100,2400,299.2,9.486887446,3448,5,900,0,0,24.34407864,-1,1.530300404,-1,-1,-1,0.05097,100,60,0,P100,none
170810,P100,Viscosity,1409.913,2400,100,2400,299.2,9.271065577,3448,5,900,0,0,23.79026322,-1,1.518045955,-1,-1,-1,0.05097,100,60,0,P100,none
170811,P100,Viscosity,1666.56,2400,100,2400,299.2,9.069779779,3448,5,900,0,0,23.27374847,-1,1.509019937,-1,-1,-1,0.05097,100,60,0,P100,none
170812,P100,Viscosity,1921.284,2400,100,2400,299.2,8.876155674,3448,5,900,0,0,22.77689421,-1,1.505895961,-1,-1,-1,0.05097,100,60,0,P100,none
170813,P100,Viscosity,2179.408,2400,100,2400,299.2,8.692115161,3448,5,900,0,0,22.30463218,-1,1.506734928,-1,-1,-1,0.05097,100,60,0,P100,none
170814,P100,Viscosity,2439.9875,2400,100,2400,299.2,8.509460175,3448,5,900,0,0,21.83592552,-1,1.512603078,-1,-1,-1,0.05097,100,60,0,P100,none
170815,P100,Viscosity,2698.956,2400,100,2400,299.2,8.330871253,3448,5,900,0,0,21.37765269,-1,1.519594588,-1,-1,-1,0.05097,100,60,0,P100,none
170816,P100,Viscosity,2698.956,2400,100,2400,299.2,8.330871253,3448,5,900,0,0,21.37765269,-1,1.520547909,-1,-1,-1,0.05097,100,60,0,P100,none
170817,P100,Viscosity,2964.7535,2400,100,2400,299.2,8.135919542,3448,5,900,0,0,20.87739169,-1,1.530446591,-1,-1,-1,0.05097,100,60,0,P100,none
170818,P100,Viscosity,3228.75,2400,100,2400,299.2,7.928392414,3448,5,900,0,0,20.34486121,-1,1.540669052,-1,-1,-1,0.05097,100,60,0,P100,none
170819,P100,Viscosity,3492.5225,2400,100,2400,299.2,7.670229791,3448,5,900,0,0,19.68239618,-1,1.5503964,-1,-1,-1,0.05097,100,60,0,P100,none
170820,P100,Viscosity,3761.42,2400,100,2400,299.2,7.343035321,3448,5,900,0,0,18.84279015,-1,1.562072533,-1,-1,-1,0.05097,100,60,0,P100,none
170821,P100,Viscosity,796.5984,3000,100,3000,10,15.86052955,3448,5,900,0,0,40.69933166,-1,2.233138521,-1,-1,-1,0.05097,100,60,0,P100,none
170822,P100,Viscosity,1591.368,3000,100,3000,10,15.72640801,3448,5,900,0,0,40.35516555,-1,2.30724749,-1,-1,-1,0.05097,100,60,0,P100,none
170823,P100,Viscosity,2384.823,3000,100,3000,10,15.37903161,3448,5,900,0,0,39.46377112,-1,2.377960284,-1,-1,-1,0.05097,100,60,0,P100,none
170824,P100,Viscosity,3176.6265,3000,100,3000,10,14.92551608,3448,5,900,0,0,38.30001559,-1,2.454094094,-1,-1,-1,0.05097,100,60,0,P100,none
170825,P100,Viscosity,3968.755,3000,100,3000,10,14.41996833,3448,5,900,0,0,37.00274141,-1,2.533543704,-1,-1,-1,0.05097,100,60,0,P100,none
170826,P100,Viscosity,4765.125,3000,100,3000,10,13.88749689,3448,5,900,0,0,35.63637899,-1,2.613293116,-1,-1,-1,0.05097,100,60,0,P100,none
170827,P100,Viscosity,5560.525,3000,100,3000,10,13.33695923,3448,5,900,0,0,34.22365724,-1,2.68602218,-1,-1,-1,0.05097,100,60,0,P100,none
170828,P100,Viscosity,6355.925,3000,100,3000,10,12.7708878,3448,5,900,0,0,32.77107467,-1,2.746264345,-1,-1,-1,0.05097,100,60,0,P100,none
170829,P100,Viscosity,7151.325,3000,100,3000,10,12.15213106,3448,5,900,0,0,31.18329757,-1,2.792310453,-1,-1,-1,0.05097,100,60,0,P100,none
170830,P100,Viscosity,7953.9465,3000,100,3000,10,11.45922116,3448,5,900,0,0,29.40523777,-1,2.820762767,-1,-1,-1,0.05097,100,60,0,P100,none
170831,P100,Viscosity,7953.9465,3000,100,3000,10,11.45922116,3448,5,900,0,0,29.40523777,-1,2.820762767,-1,-1,-1,0.05097,100,60,0,P100,none
170832,P100,Viscosity,8750.1665,3000,100,3000,10,10.66847112,3448,5,900,0,0,27.3761127,-1,2.828534352,-1,-1,-1,0.05097,100,60,0,P100,none
170833,P100,Viscosity,9555.246,3000,100,3000,10,9.740667568,3448,5,900,0,0,24.99529784,-1,2.822739134,-1,-1,-1,0.05097,100,60,0,P100,none
170834,P100,Viscosity,10361.477,3000,100,3000,10,8.673900579,3448,5,900,0,0,22.25789217,-1,2.806864384,-1,-1,-1,0.05097,100,60,0,P100,none
170835,P100,Viscosity,11168.858,3000,100,3000,10,7.418837872,3448,5,900,0,0,19.03730529,-1,2.790711408,-1,-1,-1,0.05097,100,60,0,P100,none
170836,P100,Viscosity,13356.949,3000,100,3000,10,2.832058488,3448,5,900,0,0,7.267278645,-1,2.826365555,-1,-1,-1,0.05097,100,60,0,P100,none
170837,P100,Viscosity,727.75775,3000,100,3000,30,15.7926461,3448,5,900,0,0,40.52513753,-1,2.315407609,-1,-1,-1,0.05097,100,60,0,P100,none
170838,P100,Viscosity,1433.952,3000,100,3000,30,15.62870879,3448,5,900,0,0,40.10446188,-1,2.378265356,-1,-1,-1,0.05097,100,60,0,P100,none
170839,P100,Viscosity,2132.578,3000,100,3000,30,15.2873612,3448,5,900,0,0,39.22853785,-1,2.430055401,-1,-1,-1,0.05097,100,60,0,P100,none
170840,P100,Viscosity,2828.54,3000,100,3000,30,14.85283183,3448,5,900,0,0,38.11350226,-1,2.490525593,-1,-1,-1,0.05097,100,60,0,P100,none
170841,P100,Viscosity,3527.2405,3000,100,3000,30,14.39474717,3448,5,900,0,0,36.938022,-1,2.556578233,-1,-1,-1,0.05097,100,60,0,P100,none
170842,P100,Viscosity,4225.0125,3000,100,3000,30,13.9050055,3448,5,900,0,0,35.68130741,-1,2.626692012,-1,-1,-1,0.05097,100,60,0,P100,none
170843,P100,Viscosity,4925.089,3000,100,3000,30,13.4046878,3448,5,900,0,0,34.39745395,-1,2.695545814,-1,-1,-1,0.05097,100,60,0,P100,none
170844,P100,Viscosity,5623.6235,3000,100,3000,30,12.90577023,3448,5,900,0,0,33.1171933,-1,2.760178322,-1,-1,-1,0.05097,100,60,0,P100,none
170845,P100,Viscosity,6327.5465,3000,100,3000,30,12.36288003,3448,5,900,0,0,31.72409554,-1,2.811871342,-1,-1,-1,0.05097,100,60,0,P100,none
170846,P100,Viscosity,7037.8,3000,100,3000,30,11.77083857,3448,5,900,0,0,30.20487187,-1,2.85366044,-1,-1,-1,0.05097,100,60,0,P100,none
170847,P100,Viscosity,7038.714,3000,100,3000,30,11.77030754,3448,5,900,0,0,30.20350921,-1,2.853756714,-1,-1,-1,0.05097,100,60,0,P100,none
170848,P100,Viscosity,7751.4225,3000,100,3000,30,11.10848949,3448,5,900,0,0,28.5052335,-1,2.876941182,-1,-1,-1,0.05097,100,60,0,P100,none
170849,P100,Viscosity,8465.672,3000,100,3000,30,10.31799449,3448,5,900,0,0,26.47676288,-1,2.884578085,-1,-1,-1,0.05097,100,60,0,P100,none
170850,P100,Viscosity,9190.557,3000,100,3000,30,9.34378998,3448,5,900,0,0,23.9768796,-1,2.878626655,-1,-1,-1,0.05097,100,60,0,P100,none
170851,P100,Viscosity,9918.06,3000,100,3000,30,8.106938819,3448,5,900,0,0,20.80302494,-1,2.867367717,-1,-1,-1,0.05097,100,60,0,P100,none
170852,P100,Viscosity,678.52855,3000,100,3000,50.04,15.7606918,3448,5,900,0,0,40.44314036,-1,2.350576643,-1,-1,-1,0.05097,100,60,0,P100,none
170853,P100,Viscosity,1320.592,3000,100,3000,50.04,15.56860004,3448,5,900,0,0,39.95021822,-1,2.409518706,-1,-1,-1,0.05097,100,60,0,P100,none
170854,P100,Viscosity,1950.8445,3000,100,3000,50.04,15.24076668,3448,5,900,0,0,39.10897276,-1,2.452339818,-1,-1,-1,0.05097,100,60,0,P100,none
170855,P100,Viscosity,2577.645,3000,100,3000,50.04,14.84653085,3448,5,900,0,0,38.09733346,-1,2.50030276,-1,-1,-1,0.05097,100,60,0,P100,none
170856,P100,Viscosity,3202.656,3000,100,3000,50.04,14.41616001,3448,5,900,0,0,36.99296897,-1,2.557050438,-1,-1,-1,0.05097,100,60,0,P100,none
170857,P100,Viscosity,3831.597,3000,100,3000,50.04,13.96317369,3448,5,900,0,0,35.83057144,-1,2.618830125,-1,-1,-1,0.05097,100,60,0,P100,none
170858,P100,Viscosity,4460.8265,3000,100,3000,50.04,13.51006175,3448,5,900,0,0,34.66785154,-1,2.681664202,-1,-1,-1,0.05097,100,60,0,P100,none
170859,P100,Viscosity,5094.285,3000,100,3000,50.04,13.05175045,3448,5,900,0,0,33.49178971,-1,2.744021078,-1,-1,-1,0.05097,100,60,0,P100,none
170860,P100,Viscosity,5731.56,3000,100,3000,50.04,12.56509383,3448,5,900,0,0,32.24299161,-1,2.801228596,-1,-1,-1,0.05097,100,60,0,P100,none
170861,P100,Viscosity,6369.27,3000,100,3000,50.04,12.05257919,3448,5,900,0,0,30.92783985,-1,2.845474228,-1,-1,-1,0.05097,100,60,0,P100,none
170862,P100,Viscosity,6369.27,3000,100,3000,50.04,12.05257919,3448,5,900,0,0,30.92783985,-1,2.845474228,-1,-1,-1,0.05097,100,60,0,P100,none
170863,P100,Viscosity,7014.5985,3000,100,3000,50.04,11.46616552,3448,5,900,0,0,29.42305754,-1,2.880818908,-1,-1,-1,0.05097,100,60,0,P100,none
170864,P100,Viscosity,7660.52,3000,100,3000,50.04,10.79305414,3448,5,900,0,0,27.69580227,-1,2.900821874,-1,-1,-1,0.05097,100,60,0,P100,none
170865,P100,Viscosity,8328.25,3000,100,3000,50.04,9.942688886,3448,5,900,0,0,25.51369999,-1,2.908539579,-1,-1,-1,0.05097,100,60,0,P100,none
170866,P100,Viscosity,8988.373,3000,100,3000,50.04,8.835040247,3448,5,900,0,0,22.67138888,-1,2.907378647,-1,-1,-1,0.05097,100,60,0,P100,none
170867,P100,Viscosity,595.5118,3000,100,3000,99.9,15.71427992,3448,5,900,0,0,40.32404393,-1,2.39636162,-1,-1,-1,0.05097,100,60,0,P100,none
170868,P100,Viscosity,1133.021,3000,100,3000,99.9,15.49846436,3448,5,900,0,0,39.77024469,-1,2.459018453,-1,-1,-1,0.05097,100,60,0,P100,none
170869,P100,Viscosity,1648.2885,3000,100,3000,99.9,15.18762098,3448,5,900,0,0,38.97259682,-1,2.485171009,-1,-1,-1,0.05097,100,60,0,P100,none
170870,P100,Viscosity,2161.176,3000,100,3000,99.9,14.83170804,3448,5,900,0,0,38.05929701,-1,2.515372725,-1,-1,-1,0.05097,100,60,0,P100,none
170871,P100,Viscosity,2670.681,3000,100,3000,99.9,14.44661649,3448,5,900,0,0,37.07112262,-1,2.552431853,-1,-1,-1,0.05097,100,60,0,P100,none
170872,P100,Viscosity,3181.6,3000,100,3000,99.9,14.05347243,3448,5,900,0,0,36.06228492,-1,2.598134638,-1,-1,-1,0.05097,100,60,0,P100,none
170873,P100,Viscosity,3695.032,3000,100,3000,99.9,13.66749151,3448,5,900,0,0,35.07182836,-1,2.64769064,-1,-1,-1,0.05097,100,60,0,P100,none
170874,P100,Viscosity,4208.0545,3000,100,3000,99.9,13.27082993,3448,5,900,0,0,34.0539644,-1,2.701088572,-1,-1,-1,0.05097,100,60,0,P100,none
170875,P100,Viscosity,4729.032,3000,100,3000,99.9,12.86729636,3448,5,900,0,0,33.01846641,-1,2.753544371,-1,-1,-1,0.05097,100,60,0,P100,none
170876,P100,Viscosity,5248.285,3000,100,3000,99.9,12.45202946,3448,5,900,0,0,31.95285979,-1,2.801425888,-1,-1,-1,0.05097,100,60,0,P100,none
170877,P100,Viscosity,5248.285,3000,100,3000,99.9,12.45202946,3448,5,900,0,0,31.95285979,-1,2.801425888,-1,-1,-1,0.05097,100,60,0,P100,none
170878,P100,Viscosity,5781.204,3000,100,3000,99.9,12.00529351,3448,5,900,0,0,30.80650119,-1,2.846226836,-1,-1,-1,0.05097,100,60,0,P100,none
170879,P100,Viscosity,6315.0555,3000,100,3000,99.9,11.47944516,3448,5,900,0,0,29.45713411,-1,2.881379825,-1,-1,-1,0.05097,100,60,0,P100,none
170880,P100,Viscosity,6858.8625,3000,100,3000,99.9,10.85879916,3448,5,900,0,0,27.864509,-1,2.90709913,-1,-1,-1,0.05097,100,60,0,P100,none
170881,P100,Viscosity,7414.617,3000,100,3000,99.9,10.04053389,3448,5,900,0,0,25.76477774,-1,2.9272476,-1,-1,-1,0.05097,100,60,0,P100,none
170882,P100,Viscosity,546.4155,3000,100,3000,149.8,15.67816215,3448,5,900,0,0,40.23136298,-1,2.424259928,-1,-1,-1,0.05097,100,60,0,P100,none
170883,P100,Viscosity,1021.345,3000,100,3000,149.8,15.45468653,3448,5,900,0,0,39.65790743,-1,2.488536133,-1,-1,-1,0.05097,100,60,0,P100,none
170884,P100,Viscosity,1471.14,3000,100,3000,149.8,15.14279819,3448,5,900,0,0,38.8575781,-1,2.51022709,-1,-1,-1,0.05097,100,60,0,P100,none
170885,P100,Viscosity,1912.08,3000,100,3000,149.8,14.78499731,3448,5,900,0,0,37.93943368,-1,2.528547271,-1,-1,-1,0.05097,100,60,0,P100,none
170886,P100,Viscosity,2352.453,3000,100,3000,149.8,14.42080348,3448,5,900,0,0,37.00488447,-1,2.554308818,-1,-1,-1,0.05097,100,60,0,P100,none
170887,P100,Viscosity,2794.875,3000,100,3000,149.8,14.05020309,3448,5,900,0,0,36.05389554,-1,2.588849205,-1,-1,-1,0.05097,100,60,0,P100,none
170888,P100,Viscosity,3240.3775,3000,100,3000,149.8,13.70069315,3448,5,900,0,0,35.15702629,-1,2.629342969,-1,-1,-1,0.05097,100,60,0,P100,none
170889,P100,Viscosity,3683.511,3000,100,3000,149.8,13.33750183,3448,5,900,0,0,34.22504959,-1,2.671636249,-1,-1,-1,0.05097,100,60,0,P100,none
170890,P100,Viscosity,4132.8575,3000,100,3000,149.8,12.97938658,3448,5,900,0,0,33.30609849,-1,2.721149955,-1,-1,-1,0.05097,100,60,0,P100,none
170891,P100,Viscosity,4587.039,3000,100,3000,149.8,12.61682057,3448,5,900,0,0,32.37572639,-1,2.76578191,-1,-1,-1,0.05097,100,60,0,P100,none
170892,P100,Viscosity,4587.039,3000,100,3000,149.8,12.61682057,3448,5,900,0,0,32.37572639,-1,2.76578191,-1,-1,-1,0.05097,100,60,0,P100,none
170893,P100,Viscosity,5047.182,3000,100,3000,149.8,12.22369047,3448,5,900,0,0,31.36692448,-1,2.809430215,-1,-1,-1,0.05097,100,60,0,P100,none
170894,P100,Viscosity,5512.94,3000,100,3000,149.8,11.78921362,3448,5,900,0,0,30.25202367,-1,2.849681666,-1,-1,-1,0.05097,100,60,0,P100,none
170895,P100,Viscosity,5980.68,3000,100,3000,149.8,11.26202654,3448,5,900,0,0,28.89922129,-1,2.881328218,-1,-1,-1,0.05097,100,60,0,P100,none
170896,P100,Viscosity,6467.815,3000,100,3000,149.8,10.61094521,3448,5,900,0,0,27.22849681,-1,2.910211219,-1,-1,-1,0.05097,100,60,0,P100,none
170897,P100,Viscosity,7918.044,3000,100,3000,149.8,6.253270257,3448,5,900,0,0,16.04636966,-1,3.033689058,-1,-1,-1,0.05097,100,60,0,P100,none
170898,P100,Viscosity,508.6254,3000,100,3000,199.6,15.64558578,3448,5,900,0,0,40.14776952,-1,2.440783328,-1,-1,-1,0.05097,100,60,0,P100,none
170899,P100,Viscosity,938.2275,3000,100,3000,199.6,15.40966031,3448,5,900,0,0,39.54236671,-1,2.511955808,-1,-1,-1,0.05097,100,60,0,P100,none
170900,P100,Viscosity,1339.292,3000,100,3000,199.6,15.10090151,3448,5,900,0,0,38.75006803,-1,2.529188387,-1,-1,-1,0.05097,100,60,0,P100,none
170901,P100,Viscosity,1729.999,3000,100,3000,199.6,14.74065881,3448,5,900,0,0,37.8256577,-1,2.541538823,-1,-1,-1,0.05097,100,60,0,P100,none
170902,P100,Viscosity,2120.596,3000,100,3000,199.6,14.38016732,3448,5,900,0,0,36.90060899,-1,2.55985933,-1,-1,-1,0.05097,100,60,0,P100,none
170903,P100,Viscosity,2510.781,3000,100,3000,199.6,14.03282171,3448,5,900,0,0,36.00929358,-1,2.582995223,-1,-1,-1,0.05097,100,60,0,P100,none
170904,P100,Viscosity,2901.8815,3000,100,3000,199.6,13.69243393,3448,5,900,0,0,35.1358325,-1,2.615464244,-1,-1,-1,0.05097,100,60,0,P100,none
170905,P100,Viscosity,3298.476,3000,100,3000,199.6,13.36462968,3448,5,900,0,0,34.29466175,-1,2.654816251,-1,-1,-1,0.05097,100,60,0,P100,none
170906,P100,Viscosity,3696,3000,100,3000,199.6,13.02636808,3448,5,900,0,0,33.42665661,-1,2.694965054,-1,-1,-1,0.05097,100,60,0,P100,none
170907,P100,Viscosity,4095.515,3000,100,3000,199.6,12.69751344,3448,5,900,0,0,32.58279046,-1,2.736133038,-1,-1,-1,0.05097,100,60,0,P100,none
170908,P100,Viscosity,4095.515,3000,100,3000,199.6,12.69751344,3448,5,900,0,0,32.58279046,-1,2.736133038,-1,-1,-1,0.05097,100,60,0,P100,none
170909,P100,Viscosity,4505.939,3000,100,3000,199.6,12.34723976,3448,5,900,0,0,31.6839614,-1,2.779558613,-1,-1,-1,0.05097,100,60,0,P100,none
170910,P100,Viscosity,4916.014,3000,100,3000,199.6,11.96980375,3448,5,900,0,0,30.71543173,-1,2.817449281,-1,-1,-1,0.05097,100,60,0,P100,none
170911,P100,Viscosity,5341,3000,100,3000,199.6,11.51780548,3448,5,900,0,0,29.55556963,-1,2.853528884,-1,-1,-1,0.05097,100,60,0,P100,none
170912,P100,Viscosity,5769.036,3000,100,3000,199.6,10.97321325,3448,5,900,0,0,28.15810431,-1,2.885907989,-1,-1,-1,0.05097,100,60,0,P100,none
170913,P100,Viscosity,7123.32,3000,100,3000,199.6,7.119576501,3448,5,900,0,0,18.26937773,-1,3.015822603,-1,-1,-1,0.05097,100,60,0,P100,none
170914,P100,Viscosity,482.16465,3000,100,3000,249.4,15.63335824,3448,5,900,0,0,40.11639271,-1,2.45422045,-1,-1,-1,0.05097,100,60,0,P100,none
170915,P100,Viscosity,879.014,3000,100,3000,249.4,15.38213453,3448,5,900,0,0,39.47173347,-1,2.530582289,-1,-1,-1,0.05097,100,60,0,P100,none
170916,P100,Viscosity,1245.447,3000,100,3000,249.4,15.05259537,3448,5,900,0,0,38.62611078,-1,2.54842891,-1,-1,-1,0.05097,100,60,0,P100,none
170917,P100,Viscosity,1602.6725,3000,100,3000,249.4,14.6948561,3448,5,900,0,0,37.70812445,-1,2.553352911,-1,-1,-1,0.05097,100,60,0,P100,none
170918,P100,Viscosity,1957.89,3000,100,3000,249.4,14.32565299,3448,5,900,0,0,36.76072105,-1,2.565774004,-1,-1,-1,0.05097,100,60,0,P100,none
170919,P100,Viscosity,2313.4725,3000,100,3000,249.4,13.98805619,3448,5,900,0,0,35.89442185,-1,2.585027474,-1,-1,-1,0.05097,100,60,0,P100,none
170920,P100,Viscosity,2668.47,3000,100,3000,249.4,13.64310447,3448,5,900,0,0,35.00924934,-1,2.611597517,-1,-1,-1,0.05097,100,60,0,P100,none
170921,P100,Viscosity,3028.619,3000,100,3000,249.4,13.32692801,3448,5,900,0,0,34.19791636,-1,2.645009215,-1,-1,-1,0.05097,100,60,0,P100,none
170922,P100,Viscosity,3392.9115,3000,100,3000,249.4,13.01321294,3448,5,900,0,0,33.39289951,-1,2.679740437,-1,-1,-1,0.05097,100,60,0,P100,none
170923,P100,Viscosity,3759.78,3000,100,3000,249.4,12.69160577,3448,5,900,0,0,32.56763093,-1,2.719586183,-1,-1,-1,0.05097,100,60,0,P100,none
170924,P100,Viscosity,3759.78,3000,100,3000,249.4,12.69160577,3448,5,900,0,0,32.56763093,-1,2.719586183,-1,-1,-1,0.05097,100,60,0,P100,none
170925,P100,Viscosity,4129.576,3000,100,3000,249.4,12.36574243,3448,5,900,0,0,31.73144066,-1,2.758855495,-1,-1,-1,0.05097,100,60,0,P100,none
170926,P100,Viscosity,4505.66,3000,100,3000,249.4,12.02205687,3448,5,900,0,0,30.84951724,-1,2.795883342,-1,-1,-1,0.05097,100,60,0,P100,none
170927,P100,Viscosity,4889.3865,3000,100,3000,249.4,11.63341092,3448,5,900,0,0,29.85222202,-1,2.832699744,-1,-1,-1,0.05097,100,60,0,P100,none
170928,P100,Viscosity,5272.9,3000,100,3000,249.4,11.14944787,3448,5,900,0,0,28.61033581,-1,2.866013326,-1,-1,-1,0.05097,100,60,0,P100,none
170929,P100,Viscosity,6516.048,3000,100,3000,249.4,7.64196326,3448,5,900,0,0,19.6098621,-1,3.00514358,-1,-1,-1,0.05097,100,60,0,P100,none
170930,P100,Viscosity,461.9889,3000,100,3000,299.2,15.60777394,3448,5,900,0,0,40.05074145,-1,2.465412267,-1,-1,-1,0.05097,100,60,0,P100,none
170931,P100,Viscosity,835.0625,3000,100,3000,299.2,15.35629493,3448,5,900,0,0,39.40542708,-1,2.546547843,-1,-1,-1,0.05097,100,60,0,P100,none
170932,P100,Viscosity,1175.225,3000,100,3000,299.2,15.00168422,3448,5,900,0,0,38.49546887,-1,2.562586706,-1,-1,-1,0.05097,100,60,0,P100,none
170933,P100,Viscosity,1504.3275,3000,100,3000,299.2,14.64075626,3448,5,900,0,0,37.56930012,-1,2.567466129,-1,-1,-1,0.05097,100,60,0,P100,none
170934,P100,Viscosity,1833.6545,3000,100,3000,299.2,14.27201604,3448,5,900,0,0,36.62308453,-1,2.575170321,-1,-1,-1,0.05097,100,60,0,P100,none
170935,P100,Viscosity,2163.5775,3000,100,3000,299.2,13.92102043,3448,5,900,0,0,35.72240294,-1,2.589769906,-1,-1,-1,0.05097,100,60,0,P100,none
170936,P100,Viscosity,2494.3005,3000,100,3000,299.2,13.57917379,3448,5,900,0,0,34.84519832,-1,2.61187456,-1,-1,-1,0.05097,100,60,0,P100,none
170937,P100,Viscosity,2830.006,3000,100,3000,299.2,13.26649259,3448,5,900,0,0,34.04283445,-1,2.640770994,-1,-1,-1,0.05097,100,60,0,P100,none
170938,P100,Viscosity,3164.832,3000,100,3000,299.2,12.9580542,3448,5,900,0,0,33.25135797,-1,2.674107905,-1,-1,-1,0.05097,100,60,0,P100,none
170939,P100,Viscosity,3506.488,3000,100,3000,299.2,12.65456401,3448,5,900,0,0,32.47257892,-1,2.709406087,-1,-1,-1,0.05097,100,60,0,P100,none
170940,P100,Viscosity,3506.488,3000,100,3000,299.2,12.65456401,3448,5,900,0,0,32.47257892,-1,2.709406087,-1,-1,-1,0.05097,100,60,0,P100,none
170941,P100,Viscosity,3846.29,3000,100,3000,299.2,12.34761717,3448,5,900,0,0,31.68492986,-1,2.745497935,-1,-1,-1,0.05097,100,60,0,P100,none
